"S","A1","A2","P1","P2","R1","R2","t","Q","N"
24.9973930396183,1.21825596897955,-5.78276994098676,-0.0129198805520989,0.0869549349077121,4.12224438912079,17.9285802283765,430,8,200
24.9455958983673,1.22273537830397,-5.77123403735265,-0.0129199202696295,0.101203017977469,4.15509082022511,18.0064164791133,431,8,200
24.8933938566412,1.22723458941468,-5.75978249255689,-0.0129199741663723,0.117612194452314,4.18812861151284,18.0842740305984,432,8,200
24.8407900008387,1.23175008677137,-5.74843687752855,-0.01292004710859,0.136180685523114,4.22135373130563,18.1621699558891,433,8,200
24.7877878206723,1.23627827217867,-5.73721848658986,-0.0129201451297802,0.156905524492726,4.2547621056473,18.240121301959,434,8,200
24.7343911947158,1.24081547365274,-5.72614832156104,-0.0129202755951156,0.179782590663603,4.28834962124927,18.3181450825692,435,8,200
24.6806043760562,1.24535795468871,-5.71524707654634,-0.0129204473691737,0.204806643668651,4.32211212843728,18.3962582721708,436,8,200
24.6264319780974,1.2499019239274,-5.70453512341067,-0.0129206709871322,0.231971358152126,4.35604544410054,18.474477800814,437,8,200
24.5718789605596,1.2544435452206,-5.69403249795444,-0.0129209588295951,0.261269358710915,4.39014535464472,18.5528205500375,438,8,200
24.5169506157125,1.25897894809464,-5.68375888679231,-0.0129213253012026,0.292692255010247,4.42440761894986,18.63130334971,439,8,200
24.4616525548775,1.26350423861255,-5.67373361493976,-0.012921787013168,0.326230676991871,4.45882797133461,18.7099429757915,440,8,200
24.4059906952283,1.26801551063519,-5.66397563410961,-0.0129223629698643,0.3618743100968,4.49340212452804,18.788756148981,441,8,200
24.3499712469171,1.27250885748232,-5.65450351171907,-0.0129230747595702,0.39961193042901,4.52812577265019,18.8677595342151,442,8,200
24.2936007005478,1.27698038399457,-5.64533542060619,-0.0129239467494629,0.439431439790812,4.56299459420257,18.9469697409795,443,8,200
24.236885815015,1.28142621899746,-5.63648912945332,-0.0129250062849241,0.481319900525085,4.59800425506964,19.0264033243956,444,8,200
24.1798336057227,1.2858425281685,-5.62798199391348,-0.0129262838932067,0.52526357010406,4.6331504115324,19.1060767870405,445,8,200
24.1224513331943,1.29022552730853,-5.61983094843465,-0.0129278134914828,0.5712479354089,4.66842871329475,19.1860065814602,446,8,200
24.0647464920817,1.29457149601796,-5.61205249877541,-0.0129296325992725,0.619257746648875,4.70383480652367,19.2662091133335,447,8,200
24.0067268005771,1.29887679177864,-5.60466271520447,-0.0129317825552274,0.669277050873493,4.73936433690359,19.3467007452441,448,8,200
23.94840019023,1.30313786444143,-5.59767722637556,-0.0129343087382186,0.721289225035462,4.77501295270567,19.4274978010171,449,8,200
23.8897747961678,1.30735127111933,-5.59111121386817,-0.0129372607926543,0.775277008566845,4.81077630787223,19.5086165705773,450,8,200
23.8308589477165,1.31151369148529,-5.58497940738378,-0.0129406928579263,0.831222535435158,4.84665006511647,19.5900733152847,451,8,200
23.7716611594152,1.31562194347351,-5.5792960805866,-0.0129446638018629,0.889107365650483,4.88262989903773,19.6718842737056,452,8,200
23.7121901224161,1.31967299938201,-5.57407504757691,-0.0129492374580383,0.948912516198894,4.91871149925188,19.7540656677742,453,8,200
23.6524546962606,1.32366400237389,-5.56932965998474,-0.012954482866768,1.01061849138157,4.95489057353669,19.8366337093034,454,8,200
23.5924639010192,1.32759228337369,-5.56507280467091,-0.0129604745195964,1.07420531254293,4.99116285099176,19.9196046068024,455,8,200
23.5322269097821,1.33145537835453,-5.5613169020222,-0.0129672926070604,1.139652547175,5.02752408521211,20.0029945725598,456,8,200
23.4717530414859,1.33525104601077,-5.55807390482671,-0.0129750232694935,1.20693933738882,5.06397005747495,20.0868198299519,457,8,200
23.4110517540612,1.33897728581019,-5.55535529771556,-0.0129837588506145,1.27604442774712,5.10049657993827,20.1710966209362,458,8,200
23.3501326378834,1.34263235641855,-5.55317209715652,-0.0129935981536272,1.34694619245622,5.1370994988504,20.255841213693,459,8,200
23.2890054095111,1.34621479448877,-5.55153485198503,-0.0130046466995411,1.41962266191758,5.17377469776897,20.3410699103764,460,8,200
23.2276799056926,1.34972343380556,-5.55045364445796,-0.0130170169874069,1.49405154864308,5.21051810078798,20.4267990549397,461,8,200
23.1661660776226,1.3531574247759,-5.54993809181533,-0.0130308287561493,1.57021027254047,5.24732567577113,20.5130450410011,462,8,200
23.1044739854318,1.35651625425456,-5.54999734833512,-0.0130462092476634,1.64807598557812,5.28419343758983,20.5998243197153,463,8,200
23.0426137928882,1.35979976569283,-5.55064010786639,-0.0130632934708349,1.72762559584057,5.3211174513638,20.6871534076214,464,8,200
22.9805957622934,1.36300817959813,-5.55187460682567,-0.0130822244661345,1.80883579098873,5.35809383570226,20.7750488944343,465,8,200
22.9184302495544,1.36614211429075,-5.55370862764199,-0.0131031535704271,1.89168306114028,5.39511876594352,20.8635274507548,466,8,200
22.8561276994124,1.36920260694381,-5.55614950263577,-0.0131262406816365,1.97614372118788,5.43218847739065,20.9526058356688,467,8,200
22.7936986408105,1.37219113489112,-5.55920411831675,-0.0131516545228998,2.06219393257432,5.46929926854084,21.0423009042117,468,8,200
22.7311536823829,1.37510963718732,-5.56287892008675,-0.0131795729058443,2.14980972454509,5.50644750430594,21.1326296146747,469,8,200
22.6685035080481,1.37796053640384,-5.56717991733252,-0.0132101829926229,2.23896701490024,5.54362961922151,21.2236090357318,470,8,200
22.6057588726883,1.38074676064368,-5.57211268889462,-0.0132436815563443,2.32964163026822,5.58084212064187,21.3152563533673,471,8,200
22.5429305979019,1.38347176575739,-5.57768238889825,-0.0132802752395403,2.42180932592549,5.61808159191826,21.407588877585,472,8,200
22.4800295678097,1.3861395577424,-5.58389375293198,-0.0133201808103175,2.51544580518631,5.65534469555738,21.5006240488856,473,8,200
22.4170667249034,1.3887547153071,-5.59075110456069,-0.0133636254158512,2.61052673838744,5.69262817635753,21.5943794444939,474,8,200
22.3540530659209,1.39132241258118,-5.59825836215919,-0.0134108468328871,2.70702778149321,5.72992886451937,21.6888727843273,475,8,200
22.2909996377356,1.3938484419534,-5.60641904605303,-0.0134620937149319,2.80492459434637,5.76724367872846,21.7841219366916,476,8,200
22.2279175332469,1.3963392370176,-5.61523628595333,-0.0135176258358241,2.90419285859024,5.80456962920679,21.8801449236964,477,8,200
22.1648178872619,1.39880189560831,-5.62471282867265,-0.0135777143293961,3.00480829528766,5.84190382073014,21.9769599263828,478,8,200
22.101711872356,1.40124420290676,-5.63485104610894,-0.0136426419249544,3.10674668226203,5.87924345560866,22.074585289557,479,8,200
22.0386106947041,1.40367465459892,-5.64565294348492,-0.0137127031783253,3.20998387118528,5.91658583662761,22.1730395263264,480,8,200
21.9755255898721,1.4061024800669,-5.65712016783047,-0.013788204698234,3.31449580443737,5.95392836994545,22.272341322336,481,8,200
21.9124678185632,1.40853766559595,-5.66925401669552,-0.0138694653678107,3.42025853176114,5.99126856794655,22.3725095397039,482,8,200
21.8494486623091,1.41099097757948,-5.68205544708146,-0.0139568165610398,3.52724822673586,6.02860405204571,22.4735632206572,483,8,200
21.7864794191025,1.41347398570524,-5.69552508457881,-0.0140506023539965,3.63544120309202,6.06593255544172,22.5755215908711,484,8,200
21.7235713989641,1.41599908610659,-5.70966323269946,-0.014151179730743,3.74481393088895,6.10325192581751,22.6784040625142,485,8,200
21.6607359194408,1.41857952446342,-5.72446988239171,-0.0142589187837875,3.85534305257625,6.14056012798421,22.7822302370071,486,8,200
21.597984301031,1.42122941903845,-5.7399447217264,-0.0143742029090398,3.96700539895882,6.17785524646666,22.8870199074998,487,8,200
21.5353278625346,1.42396378363552,-5.75608714574281,-0.0144974289952305,4.07977800508425,6.21513548802806,22.9927930610771,488,8,200
21.4727779163271,1.42679855046754,-5.77289626644292,-0.0146290076077965,4.19363812607048,6.25239918413143,23.0995698807015,489,8,200
21.4103457635542,1.42975059292338,-5.79037092292284,-0.01476936316727,4.3085632528904,6.2896447933358,23.207370746905,490,8,200
21.3480426892505,1.43283774822368,-5.80850969163033,-0.014918934122247,4.42453112812881,6.32687090362498,23.3162162392416,491,8,200
21.2858799573803,1.43607883995766,-5.82731089673744,-0.0150781731170487,4.54151976172638,6.36407623466707,23.4261271375138,492,8,200
21.2238688058032,1.43949370049415,-5.84677262061742,-0.0152475471542309,4.65950744672365,6.40125964000291,23.5371244227894,493,8,200
21.1620204411668,1.44310319326161,-5.86689271441509,-0.0154275377521333,4.77847277501731,6.43842010916179,23.6492292782219,494,8,200
