"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
22.3951297948974,3.53709617188048,4.93571348899282,153.968571962876,0.000462654746046306,0,6.82982641245462,7.92547999377521,8,375,200
22.3336034015444,3.54893509864839,4.96117475232771,153.916949663712,0.000390335235079252,0,6.85409909114582,7.96727760960135,8,376,200
22.2722303845309,3.56059392571882,4.98648652665228,153.865242293382,0.000314948640743168,0,6.8785300997759,8.00945903868622,8,377,200
22.2110144870248,3.57206912911547,5.01164284071206,153.813461777287,0.000236431465747809,0,6.90311908455251,8.0520230287009,8,378,200
22.1499591858298,3.58335744224559,5.03663795089804,153.761620291846,0.000154719974649817,0,6.9278651941615,8.09496772652929,8,379,200
22.0890679577496,3.59445559851641,5.06146611360123,153.709730013479,6.975043200583e-05,0,6.95276757728875,8.13829127905528,8,380,200
22.0283442795881,3.60536033133516,5.08612158521263,153.657803118606,0,0,6.97782538262011,8.18199183316277,8,381,200
21.9677916281489,3.61606837410907,5.11059862212322,153.605851783647,0,0,7.00303775884146,8.22606753573564,8,382,200
21.9074134802357,3.62657646024537,5.13489148072402,153.553888185021,0,0,7.02840385463866,8.27051653365779,8,383,200
21.8472131038952,3.63688164556005,5.15899469347073,153.501924325045,0,0,7.05392195752941,8.31533629550245,8,384,200
21.7871929321452,3.64698227550406,5.18290389707789,153.449971509615,0,0,7.07958691035882,8.36052157660021,8,385,200
21.7273551892462,3.65687701793713,5.20661500432476,153.398040870525,0,0,7.1053926948038,8.40606645397097,8,386,200
21.6677020994588,3.66656454071895,5.2301239279906,153.346143539567,0,0,7.13133329254131,8.45196500463465,8,387,200
21.6082358870438,3.67604351170925,5.25342658085464,153.294290648535,0,0,7.15740268524827,8.49821130561119,8,388,200
21.5489587762616,3.68531259876775,5.27651887569616,153.242493329221,0,0,7.18359485460162,8.54479943392049,8,389,200
21.4898728271831,3.69437078499847,5.29939701847855,153.190762586645,0,0,7.20990277593904,8.5917226344064,8,390,200
21.4309794431196,3.70321831448284,5.32205838790182,153.13910891873,0,0,7.23631539924125,8.6389708232085,8,391,200
21.3722798631926,3.71185574654657,5.34450065585012,153.087542696626,0,0,7.2628206681497,8.68653308429032,8,392,200
21.3137753265236,3.72028364051541,5.36672149420761,153.036074291484,0,0,7.28940652630586,8.73439850161535,8,393,200
21.2554670722341,3.72850255571509,5.38871857485844,152.984714074453,0,0,7.31606091735118,8.78255615914712,8,394,200
21.1973563394456,3.73651305147135,5.41048956968676,152.933472416684,0,0,7.34277178492713,8.83099514084914,8,395,200
21.1394443672795,3.74431568710992,5.43203215057674,152.882359689325,0,0,7.36952707267516,8.87970453068492,8,396,200
21.0817322659476,3.75191124442618,5.45334430832722,152.831386265249,0,0,7.3963141614023,8.928672218993,8,397,200
21.0242206300219,3.75930139509404,5.47442530939591,152.780562524212,0,0,7.42311818057782,8.97788132161208,8,398,200
20.966909925165,3.76648803325704,5.49527473915519,152.729898847692,0,0,7.44992369683653,9.02731376075589,8,399,200
20.9098006170391,3.77347305305876,5.51589218297746,152.679405617166,0,0,7.47671527681328,9.07695145863813,8,400,200
20.8528931713067,3.78025834864275,5.53627722623511,152.629093214113,0,0,7.50347748714289,9.12677633747255,8,401,200
20.7961880536299,3.78684581415254,5.55642945430054,152.57897202001,0,0,7.53019489446019,9.17677031947286,8,402,200
20.7396857296714,3.79323734373171,5.57634845254614,152.529052416335,0,0,7.55685206540001,9.22691532685278,8,403,200
20.6833866833427,3.79943481396506,5.5960339716857,152.479344621793,0,0,7.58343396257443,9.27719256698637,8,404,200
20.627291471554,3.80544003120242,5.61548642379856,152.429858204,0,0,7.60992713250451,9.32758038788893,8,405,200
20.5714006694647,3.8112547842349,5.63470638630543,152.380602567799,0,0,7.63631851768858,9.3780564227361,8,406,200
20.5157148522341,3.81688086185359,5.65369443662705,152.331587118034,0,0,7.66259506062497,9.42859830470351,8,407,200
20.4602345950218,3.82232005284958,5.67245115218414,152.282821259547,0,0,7.68874370381198,9.4791836669668,8,408,200
20.4049604729871,3.82757414601397,5.69097711039743,152.234314397181,0,0,7.71475138974794,9.52979014270161,8,409,200
20.3498931271793,3.83264490450875,5.70927290571441,152.186075283245,0,0,7.74060570114738,9.58039514599405,8,410,200
20.2950334622062,3.83753398897954,5.72733920068969,152.138110059912,0,0,7.76629678158965,9.63097521457228,8,411,200
20.2403824485657,3.84224303444284,5.74517667490461,152.090424216821,0,0,7.79181541487031,9.68150666707491,8,412,200
20.1859410567554,3.84677367591516,5.76278600794057,152.04302324361,0,0,7.81715238478492,9.73196582214059,8,413,200
20.131710257273,3.85112754841302,5.78016787937891,151.995912629917,0,0,7.84229847512903,9.78232899840793,8,414,200
20.0776910206162,3.85530628695292,5.79732296880101,151.94909786538,0,0,7.8672444696982,9.83257251451558,8,415,200
20.0238843172828,3.85931152655137,5.81425195578824,151.902584439639,0,0,7.891981152288,9.88267268910217,8,416,200
19.9702912411444,3.86314494165502,5.83095555226005,151.856376639841,0,0,7.91649987151967,9.93260524573588,8,417,200
19.9169133795685,3.8668083644311,5.84743459948828,151.810473943177,0,0,7.94079423531718,9.98234352770313,8,418,200
19.8637524432963,3.87030366647695,5.86368997108284,151.764874624345,0,0,7.96485841643022,10.0318602832199,8,419,200
