P_nought, P_one, P_two, R_one, R_two, A_one, A_two, S,
-3.10484  , 47.18797  , 111.91687 , 0.01539   , 51.98473  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01527   , 51.98486  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01515   , 51.98498  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01502   , 51.9851   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0149    , 51.98522  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01479   , 51.98534  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01467   , 51.98545  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01455   , 51.98557  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01443   , 51.98568  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01432   , 51.9858   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0142    , 51.98591  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01409   , 51.98603  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01398   , 51.98614  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01386   , 51.98625  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01375   , 51.98636  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01364   , 51.98647  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01353   , 51.98658  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01343   , 51.98668  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01332   , 51.98679  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01321   , 51.98689  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01311   , 51.987    , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.013     , 51.9871   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0129    , 51.98721  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01279   , 51.98731  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01269   , 51.98741  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01259   , 51.98751  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01249   , 51.98761  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01239   , 51.98771  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01229   , 51.98781  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01219   , 51.98791  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0121    , 51.988    , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.012     , 51.9881   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0119    , 51.98819  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01181   , 51.98829  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01171   , 51.98838  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01162   , 51.98848  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01153   , 51.98857  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01143   , 51.98866  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01134   , 51.98875  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01125   , 51.98884  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01116   , 51.98893  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01107   , 51.98902  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01098   , 51.98911  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0109    , 51.98919  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01081   , 51.98928  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01072   , 51.98936  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01064   , 51.98945  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01055   , 51.98953  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01047   , 51.98962  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01038   , 51.9897   , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.0103    , 51.98978  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01022   , 51.98986  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01014   , 51.98995  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 47.18797  , 111.91687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 42.58797  , 116.51687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 37.98797  , 121.11687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 33.38797  , 125.71687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 28.78797  , 130.31687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 24.18797  , 134.91687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 19.58797  , 139.51687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 14.98797  , 144.11687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 10.38797  , 148.71687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 5.78797   , 153.31687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , 1.18797   , 157.91687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
-3.10484  , -3.41203  , 162.51687 , 0.01005   , 51.99003  , -0.0      , -0.0      , -0.0      , 
