P_nought, P_one, P_two, R_one, R_two, A_one, A_two, S,
-2.18695  , 0.0       , 158.18695 , 4.65848   , 46.46981  , 0.19252   , 0.71813   , -0.00013  , 
-2.18695  , 0.0       , 158.18695 , 4.6241    , 46.52117  , 0.18809   , 0.70527   , -0.00013  , 
-2.18695  , 0.0       , 158.18695 , 4.58993   , 46.57199  , 0.18376   , 0.69263   , -0.00013  , 
-2.18695  , 0.0       , 158.18695 , 4.55597   , 46.62229  , 0.17953   , 0.68021   , -0.00012  , 
-2.18695  , 0.0       , 158.18695 , 4.52221   , 46.67208  , 0.1754    , 0.66801   , -0.00012  , 
-2.18695  , 0.0       , 158.18695 , 4.48867   , 46.72135  , 0.17137   , 0.65602   , -0.00012  , 
-2.18695  , 0.0       , 158.18695 , 4.45533   , 46.77011  , 0.16742   , 0.64424   , -0.00011  , 
-2.18695  , 0.0       , 158.18695 , 4.4222    , 46.81837  , 0.16357   , 0.63266   , -0.00011  , 
-2.18695  , 0.0       , 158.18695 , 4.38927   , 46.86614  , 0.15981   , 0.62128   , -0.00011  , 
-2.18695  , 0.0       , 158.18695 , 4.35656   , 46.91342  , 0.15613   , 0.6101    , -0.00011  , 
-2.18695  , 0.0       , 158.18695 , 4.32405   , 46.96021  , 0.15254   , 0.59912   , -0.0001   , 
-2.18695  , 0.0       , 158.18695 , 4.29174   , 47.00653  , 0.14903   , 0.58833   , -0.0001   , 
-2.18695  , 0.0       , 158.18695 , 4.25964   , 47.05237  , 0.1456    , 0.57773   , -0.0001   , 
-2.18695  , 0.0       , 158.18695 , 4.22775   , 47.09775  , 0.14225   , 0.56731   , -9e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.19606   , 47.14266  , 0.13898   , 0.55707   , -9e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.16458   , 47.18712  , 0.13578   , 0.54702   , -9e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.1333    , 47.23113  , 0.13265   , 0.53714   , -9e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.10222   , 47.27469  , 0.1296    , 0.52743   , -9e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.07135   , 47.31781  , 0.12662   , 0.51789   , -8e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.04068   , 47.36049  , 0.12371   , 0.50852   , -8e-05    , 
-2.18695  , 0.0       , 158.18695 , 4.01021   , 47.40274  , 0.12086   , 0.49932   , -8e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.97994   , 47.44457  , 0.11808   , 0.49028   , -8e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.94987   , 47.48597  , 0.11536   , 0.48139   , -7e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.92      , 47.52696  , 0.11271   , 0.47267   , -7e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.89033   , 47.56754  , 0.11011   , 0.46409   , -7e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.86086   , 47.60771  , 0.10758   , 0.45567   , -7e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.83159   , 47.64747  , 0.10511   , 0.4474    , -7e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.80251   , 47.68684  , 0.10269   , 0.43927   , -7e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.77363   , 47.72581  , 0.10033   , 0.43129   , -6e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.74495   , 47.7644   , 0.09802   , 0.42344   , -6e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.71646   , 47.8026   , 0.09576   , 0.41574   , -6e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.68816   , 47.84042  , 0.09356   , 0.40817   , -6e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.66006   , 47.87786  , 0.09141   , 0.40074   , -6e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.63215   , 47.91494  , 0.0893    , 0.39344   , -6e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.60443   , 47.95164  , 0.08725   , 0.38627   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.57691   , 47.98798  , 0.08524   , 0.37922   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.54957   , 48.02396  , 0.08328   , 0.3723    , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.52242   , 48.05959  , 0.08136   , 0.36551   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.49546   , 48.09486  , 0.07949   , 0.35883   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.46869   , 48.12979  , 0.07766   , 0.35228   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.44211   , 48.16437  , 0.07588   , 0.34584   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.41571   , 48.19861  , 0.07413   , 0.33951   , -5e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.3895    , 48.23252  , 0.07242   , 0.3333    , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.36347   , 48.26609  , 0.07076   , 0.3272    , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.33762   , 48.29934  , 0.06913   , 0.32121   , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.31196   , 48.33226  , 0.06754   , 0.31533   , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.28647   , 48.36486  , 0.06599   , 0.30955   , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.26117   , 48.39714  , 0.06447   , 0.30387   , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.23605   , 48.4291   , 0.06298   , 0.2983    , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.2111    , 48.46076  , 0.06153   , 0.29282   , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.18634   , 48.4921   , 0.06012   , 0.28745   , -4e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.16175   , 48.52315  , 0.05874   , 0.28217   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.13734   , 48.55389  , 0.05738   , 0.27698   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.1131    , 48.58433  , 0.05606   , 0.27189   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.08904   , 48.61448  , 0.05477   , 0.26689   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.06514   , 48.64434  , 0.05351   , 0.26198   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.04143   , 48.67391  , 0.05228   , 0.25716   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 3.01788   , 48.7032   , 0.05108   , 0.25242   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.9945    , 48.7322   , 0.0499    , 0.24777   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.97129   , 48.76093  , 0.04876   , 0.24321   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.94826   , 48.78938  , 0.04763   , 0.23872   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.92538   , 48.81756  , 0.04654   , 0.23432   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.90268   , 48.84546  , 0.04547   , 0.23      , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.88014   , 48.87311  , 0.04442   , 0.22575   , -3e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.85776   , 48.90048  , 0.0434    , 0.22159   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.83555   , 48.9276   , 0.0424    , 0.21749   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.81351   , 48.95446  , 0.04143   , 0.21347   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.79162   , 48.98106  , 0.04047   , 0.20953   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.76989   , 49.00741  , 0.03954   , 0.20565   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.74833   , 49.03351  , 0.03863   , 0.20185   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.72692   , 49.05936  , 0.03774   , 0.19811   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.70567   , 49.08497  , 0.03687   , 0.19445   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.68458   , 49.11033  , 0.03603   , 0.19085   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.66364   , 49.13546  , 0.0352    , 0.18731   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.64286   , 49.16035  , 0.03439   , 0.18384   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.62223   , 49.185    , 0.0336    , 0.18043   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.60176   , 49.20943  , 0.03282   , 0.17708   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.58144   , 49.23362  , 0.03207   , 0.1738    , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.56127   , 49.25759  , 0.03133   , 0.17057   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.54125   , 49.28133  , 0.03061   , 0.16741   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.52138   , 49.30485  , 0.02991   , 0.1643    , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.50165   , 49.32815  , 0.02922   , 0.16125   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.48208   , 49.35123  , 0.02855   , 0.15825   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.46265   , 49.37409  , 0.02789   , 0.15531   , -2e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.44337   , 49.39675  , 0.02725   , 0.15242   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.42423   , 49.41919  , 0.02662   , 0.14958   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.40524   , 49.44142  , 0.02601   , 0.1468    , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.38638   , 49.46345  , 0.02541   , 0.14407   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.36767   , 49.48527  , 0.02482   , 0.14138   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.3491    , 49.50689  , 0.02425   , 0.13875   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.33068   , 49.52831  , 0.0237    , 0.13616   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.31239   , 49.54954  , 0.02315   , 0.13363   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.29423   , 49.57056  , 0.02262   , 0.13113   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.27622   , 49.59139  , 0.0221    , 0.12869   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.25834   , 49.61204  , 0.02159   , 0.12629   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.2406    , 49.63249  , 0.02109   , 0.12393   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.22299   , 49.65275  , 0.02061   , 0.12162   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.20551   , 49.67282  , 0.02013   , 0.11934   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.18817   , 49.69272  , 0.01967   , 0.11711   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.17096   , 49.71243  , 0.01922   , 0.11493   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.15388   , 49.73196  , 0.01878   , 0.11278   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.13693   , 49.75131  , 0.01834   , 0.11067   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.12011   , 49.77048  , 0.01792   , 0.1086    , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.10342   , 49.78948  , 0.01751   , 0.10657   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.08686   , 49.80831  , 0.01711   , 0.10457   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.07042   , 49.82696  , 0.01671   , 0.10261   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.05411   , 49.84545  , 0.01633   , 0.10069   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.03792   , 49.86376  , 0.01595   , 0.09881   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.02185   , 49.88191  , 0.01559   , 0.09695   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 2.00591   , 49.8999   , 0.01523   , 0.09514   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.99009   , 49.91772  , 0.01488   , 0.09335   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.9744    , 49.93539  , 0.01453   , 0.0916    , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.95882   , 49.95289  , 0.0142    , 0.08988   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.94336   , 49.97023  , 0.01387   , 0.0882    , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.92802   , 49.98742  , 0.01355   , 0.08654   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.9128    , 50.00446  , 0.01324   , 0.08492   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.8977    , 50.02134  , 0.01294   , 0.08332   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.88271   , 50.03806  , 0.01264   , 0.08176   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.86784   , 50.05464  , 0.01235   , 0.08022   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.85308   , 50.07107  , 0.01206   , 0.07871   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.83844   , 50.08735  , 0.01179   , 0.07723   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.82391   , 50.10349  , 0.01152   , 0.07578   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.80949   , 50.11948  , 0.01125   , 0.07435   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.79518   , 50.13533  , 0.01099   , 0.07295   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.78098   , 50.15103  , 0.01074   , 0.07158   , -1e-05    , 
-2.18695  , 0.0       , 158.18695 , 1.7669    , 50.1666   , 0.01049   , 0.07023   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.75292   , 50.18203  , 0.01025   , 0.06891   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.73905   , 50.19732  , 0.01002   , 0.06761   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.72529   , 50.21247  , 0.00978   , 0.06634   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.71163   , 50.22749  , 0.00956   , 0.06509   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.69808   , 50.24238  , 0.00934   , 0.06386   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.68464   , 50.25714  , 0.00912   , 0.06266   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.6713    , 50.27176  , 0.00891   , 0.06147   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.65806   , 50.28625  , 0.00871   , 0.06031   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.64493   , 50.30062  , 0.00851   , 0.05918   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.6319    , 50.31486  , 0.00831   , 0.05806   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.61896   , 50.32897  , 0.00812   , 0.05696   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.60613   , 50.34296  , 0.00794   , 0.05589   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.5934    , 50.35682  , 0.00775   , 0.05483   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.58077   , 50.37057  , 0.00757   , 0.0538    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.56824   , 50.38419  , 0.0074    , 0.05278   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.55581   , 50.39769  , 0.00723   , 0.05178   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.54347   , 50.41107  , 0.00706   , 0.0508    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.53123   , 50.42434  , 0.0069    , 0.04984   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.51908   , 50.43749  , 0.00674   , 0.0489    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.50703   , 50.45052  , 0.00659   , 0.04797   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.49507   , 50.46344  , 0.00644   , 0.04706   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.48321   , 50.47625  , 0.00629   , 0.04617   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.47144   , 50.48895  , 0.00614   , 0.0453    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.45976   , 50.50153  , 0.006     , 0.04444   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.44817   , 50.514    , 0.00586   , 0.0436    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.43667   , 50.52637  , 0.00573   , 0.04277   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.42526   , 50.53863  , 0.0056    , 0.04196   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.41395   , 50.55078  , 0.00547   , 0.04117   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.40272   , 50.56282  , 0.00534   , 0.04039   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.39157   , 50.57476  , 0.00522   , 0.03962   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.38052   , 50.5866   , 0.0051    , 0.03887   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.36955   , 50.59833  , 0.00498   , 0.03813   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.35867   , 50.60996  , 0.00487   , 0.03741   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.34787   , 50.6215   , 0.00476   , 0.0367    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.33716   , 50.63293  , 0.00465   , 0.036     , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.32654   , 50.64426  , 0.00454   , 0.03532   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.31599   , 50.65549  , 0.00443   , 0.03465   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.30553   , 50.66663  , 0.00433   , 0.03399   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.29515   , 50.67767  , 0.00423   , 0.03334   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.28485   , 50.68862  , 0.00414   , 0.03271   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.27464   , 50.69947  , 0.00404   , 0.03209   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.2645    , 50.71023  , 0.00395   , 0.03148   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.25444   , 50.72089  , 0.00386   , 0.03088   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.24446   , 50.73146  , 0.00377   , 0.03029   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.23457   , 50.74195  , 0.00368   , 0.02971   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.22474   , 50.75234  , 0.0036    , 0.02915   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.215     , 50.76264  , 0.00351   , 0.02859   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.20533   , 50.77286  , 0.00343   , 0.02805   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.19574   , 50.78298  , 0.00335   , 0.02751   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.18623   , 50.79302  , 0.00328   , 0.02699   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.17679   , 50.80298  , 0.0032    , 0.02648   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.16742   , 50.81285  , 0.00313   , 0.02597   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.15813   , 50.82263  , 0.00306   , 0.02548   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.14891   , 50.83233  , 0.00299   , 0.02499   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.13976   , 50.84195  , 0.00292   , 0.02451   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.13069   , 50.85149  , 0.00285   , 0.02405   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.12168   , 50.86094  , 0.00278   , 0.02359   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.11275   , 50.87031  , 0.00272   , 0.02314   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.10389   , 50.87961  , 0.00266   , 0.0227    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.0951    , 50.88882  , 0.0026    , 0.02226   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.08638   , 50.89796  , 0.00254   , 0.02184   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.07773   , 50.90702  , 0.00248   , 0.02142   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.06914   , 50.916    , 0.00242   , 0.02101   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.06062   , 50.9249   , 0.00237   , 0.02061   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.05217   , 50.93373  , 0.00231   , 0.02022   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.04379   , 50.94249  , 0.00226   , 0.01983   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.03548   , 50.95117  , 0.00221   , 0.01945   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.02722   , 50.95978  , 0.00216   , 0.01908   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.01904   , 50.96831  , 0.00211   , 0.01872   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.01092   , 50.97677  , 0.00206   , 0.01836   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 1.00286   , 50.98516  , 0.00201   , 0.01801   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.99487   , 50.99348  , 0.00196   , 0.01766   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.98694   , 51.00173  , 0.00192   , 0.01732   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.97907   , 51.00991  , 0.00187   , 0.01699   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.97127   , 51.01802  , 0.00183   , 0.01667   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.96353   , 51.02606  , 0.00179   , 0.01635   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.95584   , 51.03403  , 0.00175   , 0.01604   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.94822   , 51.04194  , 0.00171   , 0.01573   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.94066   , 51.04978  , 0.00167   , 0.01543   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.93316   , 51.05755  , 0.00163   , 0.01513   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.92572   , 51.06526  , 0.00159   , 0.01484   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.91834   , 51.07291  , 0.00156   , 0.01456   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.91102   , 51.08048  , 0.00152   , 0.01428   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.90375   , 51.088    , 0.00149   , 0.014     , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.89654   , 51.09545  , 0.00145   , 0.01374   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.88939   , 51.10284  , 0.00142   , 0.01347   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.8823    , 51.11017  , 0.00139   , 0.01321   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.87526   , 51.11744  , 0.00135   , 0.01296   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.86828   , 51.12464  , 0.00132   , 0.01271   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.86135   , 51.13179  , 0.00129   , 0.01247   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.85448   , 51.13887  , 0.00126   , 0.01223   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.84767   , 51.1459   , 0.00123   , 0.01199   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.8409    , 51.15287  , 0.0012    , 0.01176   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.83419   , 51.15977  , 0.00118   , 0.01154   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.82754   , 51.16663  , 0.00115   , 0.01132   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.82093   , 51.17342  , 0.00112   , 0.0111    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.81438   , 51.18016  , 0.0011    , 0.01089   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.80789   , 51.18684  , 0.00107   , 0.01068   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.80144   , 51.19346  , 0.00105   , 0.01047   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.79504   , 51.20003  , 0.00102   , 0.01027   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.7887    , 51.20655  , 0.001     , 0.01007   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.7824    , 51.21301  , 0.00098   , 0.00988   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.77616   , 51.21941  , 0.00095   , 0.00969   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.76996   , 51.22577  , 0.00093   , 0.0095    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.76382   , 51.23207  , 0.00091   , 0.00932   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.75772   , 51.23832  , 0.00089   , 0.00914   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.75167   , 51.24451  , 0.00087   , 0.00897   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.74567   , 51.25066  , 0.00085   , 0.00879   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.73972   , 51.25675  , 0.00083   , 0.00862   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.73381   , 51.26279  , 0.00081   , 0.00846   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.72796   , 51.26879  , 0.00079   , 0.00829   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.72214   , 51.27473  , 0.00077   , 0.00814   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.71638   , 51.28062  , 0.00076   , 0.00798   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.71066   , 51.28647  , 0.00074   , 0.00782   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.70498   , 51.29227  , 0.00072   , 0.00767   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.69936   , 51.29801  , 0.00071   , 0.00753   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.69377   , 51.30371  , 0.00069   , 0.00738   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.68823   , 51.30937  , 0.00067   , 0.00724   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.68274   , 51.31497  , 0.00066   , 0.0071    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.67728   , 51.32053  , 0.00064   , 0.00696   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.67188   , 51.32605  , 0.00063   , 0.00683   , -0.0      , 
