"S","P0","P1","P2","R1","R2","A1","A2","Q","t"
42.6792035538153,157.994487209382,-4.74949943745513e-05,-0.00180157026137204,-0.715998918410103,-0.946654920597507,-0.146870397799693,0.246970036883201,8,0
42.6614838962647,157.99530626495,-4.66981989161422e-05,-0.00177673837934569,-0.709197623200569,-0.934460238478106,-0.13840970794437,0.257177127365616,8,1
42.643764150846,157.99612532114,-4.59013972527565e-05,-0.00175190626123029,-0.702396317944642,-0.922265543121691,-0.129949017966805,0.267384217620565,8,2
42.6260439019234,157.996944380987,-4.51045600985379e-05,-0.00172707279344533,-0.695594955295981,-0.91007077210144,-0.121488327284867,0.277591306587456,8,3
42.608322733861,157.997763447523,-4.43076581676302e-05,-0.00170223686241033,-0.688793487908251,-0.897875862990529,-0.113027635316424,0.287798393205695,8,4
42.5906002310229,157.998582523781,-4.35106621741769e-05,-0.00167739735454478,-0.681991868435111,-0.885680753362137,-0.104566941479346,0.298005476414687,8,5
42.5728759777735,157.999401612796,-4.27135428323219e-05,-0.00165255315626818,-0.675190049530222,-0.873485380789441,-0.0961062451915022,0.30821255515384,8,6
42.5551494423995,158.000220717722,-4.19162622014963e-05,-0.0016277028191647,-0.66838796926355,-0.861289663978344,-0.0876455457412073,0.318419627947369,8,7
42.5374196288789,158.001039842206,-4.11187477222816e-05,-0.00160284355547724,-0.661585507370276,-0.84909344616565,-0.0791848418985637,0.328626691658734,8,8
42.5196854251126,158.001858990015,-4.03209181805469e-05,-0.00157797224261333,-0.654782529001882,-0.836896551720888,-0.0707241323041202,0.338833742736201,8,9
42.5019457190012,158.002678164916,-3.95226923621611e-05,-0.00155308575798055,-0.647978899309852,-0.824698805013585,-0.0622634155984253,0.34904077762804,8,10
42.4841993984456,158.003497370678,-3.87239890529932e-05,-0.00152818097898644,-0.641174483445671,-0.812500030413272,-0.0538026904220279,0.359247792782518,8,11
42.4664453513465,158.004316611069,-3.79247270389123e-05,-0.00150325478303855,-0.634369146560822,-0.800300052289477,-0.0453419554154767,0.369454784647905,8,12
42.4486824656046,158.005135889855,-3.71248251057873e-05,-0.00147830404754445,-0.627562753806789,-0.788098695011729,-0.0368812092193204,0.379661749672468,8,13
42.4309095283717,158.00595520963,-3.63241936910693e-05,-0.00145332531732438,-0.620755155273887,-0.775895764044325,-0.028420450420096,0.389868683734219,8,14
42.4131249238027,158.006774568282,-3.55227098385374e-05,-0.00142831380684933,-0.613946140807759,-0.763690989230643,-0.0199596773882941,0.400075580430142,8,15
42.3953269353037,158.007593962524,-3.47202422435528e-05,-0.001403264398003,-0.607135485192878,-0.751484081508828,-0.0114988884403936,0.410282432786963,8,16
42.3775138462805,158.008413389069,-3.39166596014767e-05,-0.00137817197266908,-0.600322963213717,-0.739274751817025,-0.00303808189287356,0.420489233831409,8,17
42.3596839401393,158.00923284463,-3.31118306076703e-05,-0.00135303141273125,-0.593508349654751,-0.72706271109338,0.00542274393778718,0.430695976590208,8,18
42.3418355002859,158.010052325921,-3.23056239574947e-05,-0.0013278376000732,-0.586691419300451,-0.714847670276038,0.0138835907351097,0.440902654090085,8,19
42.3239668101263,158.010871829655,-3.14979083463111e-05,-0.00130258541657862,-0.579871946935293,-0.702629340303145,0.022344460182615,0.451109259357769,8,20
42.3060760882191,158.011691350454,-3.06885462103714e-05,-0.00127726948581384,-0.573049695114929,-0.690407417268024,0.030805353938174,0.461315784832256,8,21
42.2881612937327,158.012510874585,-2.98773749494906e-05,-0.00125188339807568,-0.566224377479733,-0.678181537884709,0.0392662735570575,0.471522220601631,8,22
42.2702203209883,158.013330386223,-2.90642257043742e-05,-0.00122642048534361,-0.559395695441256,-0.665951324022414,0.0477272205688859,0.481728556166247,8,23
42.2522510643072,158.014149869545,-2.8248929615728e-05,-0.00120087407959711,-0.552563350411053,-0.65371639755035,0.0561881965032797,0.491934781026459,8,24
42.2342514180103,158.014969308727,-2.74313178242576e-05,-0.00117523751281564,-0.545727043800676,-0.641476380337731,0.0646492028898596,0.502140884682622,8,25
